date,speaker,party,sentence
2012-10-11,RYAN,Rep,"We asked his budget office, “Can we see the plan?” They sent us to the press secretary."
2012-10-11,RYAN,Rep,He gave us a copy of the speech.
2012-10-11,RYAN,Rep,"We asked the Congressional Budget Office, “Tell us what President Obama’s plan is to prevent a debt crisis.” They said, “It’s a speech, we can’t estimate speeches.” You see, that’s what we get in this administration — speeches — but we’re not getting leadership."
2012-10-11,RYAN,Rep,Mitt Romney is uniquely qualified to fix these problems.
2012-10-11,RYAN,Rep,"His lifetime of experience, his proven track record of bipartisanship."
2012-10-11,RYAN,Rep,And what do we have from the president?
2012-10-11,RYAN,Rep,He broke his big promise to bring people together to solve the country’s biggest problems.
2012-10-11,RYAN,Rep,And what I would tell him is we don’t have to settle for this.
2012-10-11,RYAN,Rep,We can do better than this.
2012-10-11,BIDEN,Dem,I hope I’ll get equal time.
2012-10-11,BIDEN,Dem,The two budgets the congressman introduced have eviscerated all the things that the middle class cares about.
2012-10-11,BIDEN,Dem,It is (inaudible) he will knock 19 million people off of Medicare.
2012-10-11,BIDEN,Dem,"It will kick 200,000 children off of early education."
2012-10-11,BIDEN,Dem,It will eliminate the tax credit people have to be able to send their children to college.
2012-10-11,BIDEN,Dem,It cuts education by $450 billion.
2012-10-11,BIDEN,Dem,It does — it does virtually nothing except continue to increase the tax cuts for the very wealthy.
2012-10-11,BIDEN,Dem,"And, you know, we’ve had enough of this."
2012-10-11,BIDEN,Dem,"The idea that he’s so concerned about these deficits, I’ve pointed out he voted to put two wars on a credit card."
2012-10-11,RYAN,Rep,Not raising taxes is not cutting taxes.
2012-10-11,RYAN,Rep,"And by the way, our budget…"
2012-10-11,BIDEN,Dem,We have not raised… (CROSSTALK)
2012-10-11,RYAN,Rep,… by 3 percent a year instead of 4.5 percent like they propose.
2012-10-11,RYAN,Rep,Not spending more money as much as they say is not a spending cut.
2012-10-11,RYAN,Rep,"Honesty, no one else could?"
2012-10-11,RYAN,Rep,There are plenty of fine people who could lead this country.
2012-10-11,RYAN,Rep,"But what you need are people who, when they say they’re going to do something, they go do it."
2012-10-11,RYAN,Rep,"What you need are, when people see problems, they offer solutions to fix those problems."
2012-10-11,RYAN,Rep,We’re not getting that.
2012-10-11,RYAN,Rep,"Look, we can grow this economy faster."
2012-10-11,RYAN,Rep,That’s what our five- point plan for a stronger middle class is all about.
2012-10-11,RYAN,Rep,"It’s about getting 12 million jobs, higher take-home pay, getting people out of poverty into the middle class."
2012-10-11,RYAN,Rep,"That means going with proven, pro- growth policies that we know works to get people back to work."
2012-10-11,RYAN,Rep,"Putting ideas on the table, working with Democrats — that actually works sometimes — and then… (CROSSTALK)"
2012-10-11,BIDEN,Dem,"Well, he gets 40, I get 15, that’s OK."
2012-10-11,BIDEN,Dem,That’s all right.
2012-10-11,BIDEN,Dem,Let me tell you.
2012-10-11,BIDEN,Dem,I — my — my record stands for itself.
2012-10-11,BIDEN,Dem,I never say anything I don’t mean.
2012-10-11,BIDEN,Dem,"Everybody knows, whatever I say, I do."
2012-10-11,BIDEN,Dem,"And my whole life has been devoted to leveling the playing field for middle-class people, giving them an even break, treating Main Street and Wall Street the same, hold them to the same responsibility."
2012-10-11,BIDEN,Dem,Look at my record.
2012-10-11,BIDEN,Dem,It’s been all about the middle class.
2012-10-11,BIDEN,Dem,They’re the people who grow this country.
2012-10-11,BIDEN,Dem,"We think you grow this country from the middle out, not from the top down."
2012-10-11,BIDEN,Dem,"Well, let — let me say at the outset that I want to thank you, Martha, for doing this, and Centre College."
2012-10-11,BIDEN,Dem,The fact is that we’re in a situation where we inherited a god-awful circumstance.
2012-10-11,BIDEN,Dem,People are in real trouble.
2012-10-11,BIDEN,Dem,We acted to move to bring relief to the people who need the most help now.
2012-10-11,BIDEN,Dem,"And — and in the process, we — in case you haven’t noticed, we have strong disagreements, but I — you probably detected my frustration with their attitude about the American people."
2012-10-11,BIDEN,Dem,My friend says that 30 percent of the American people are takers.
2012-10-11,BIDEN,Dem,Romney points out 47 percent of the people won’t take responsibility.
2012-10-11,BIDEN,Dem,He’s talking about my mother and father.
2012-10-11,BIDEN,Dem,"He’s talking about the places I grew up in, my neighbors in Scranton and Claymont, and he’s talking about — he’s talking about the people that have built this country."
2012-10-11,BIDEN,Dem,"All they’re looking for, Martha, all they’re looking for is an even shot."
2012-10-11,BIDEN,Dem,"Whenever you give them the shot, they’ve done it."
2012-10-11,BIDEN,Dem,They’ve done it.
2012-10-11,BIDEN,Dem,"Whenever you’ve leveled the playing field, they’ve been able to move."
2012-10-11,BIDEN,Dem,And they want a little bit of peace of mind.
2012-10-11,BIDEN,Dem,"And the president and I are not going to rest until that playing field is leveled, they, in fact, have a clear shot, and they have peace of mind, until they can turn to their kid and say with a degree of confidence, “Honey, it’s going to be OK."
2012-10-11,BIDEN,Dem,It’s going to be OK.” That’s what this is all about.
2012-10-11,RYAN,Rep,"I want to thank you, as well, Martha, Danville, Kentucky, Centre College, and I want to thank you, Joe."
2012-10-11,RYAN,Rep,It’s been an honor to engage in this critical debate.
2012-10-11,RYAN,Rep,We face a very big choice.
2012-10-11,RYAN,Rep,What kind of country are we going to be?
2012-10-11,RYAN,Rep,What kind of country are we going to give our kids?
2012-10-11,RYAN,Rep,"President Obama, he had his chance."
2012-10-11,RYAN,Rep,He made his choices.
2012-10-11,RYAN,Rep,"His economic agenda, more spending, more borrowing, higher taxes, a government takeover of health care."
2012-10-11,RYAN,Rep,It’s not working.
2012-10-11,RYAN,Rep,It’s failed to create the jobs we need.
2012-10-11,RYAN,Rep,Twenty-three million Americans are struggling for work today.
2012-10-11,RYAN,Rep,Fifteen percent of Americans are in poverty.
2012-10-11,RYAN,Rep,This is not what a real recovery looks like.
2012-10-11,RYAN,Rep,You deserve better.
2012-10-11,RYAN,Rep,Mitt Romney and I want to earn your support.
2012-10-11,RYAN,Rep,We’re offering real reforms for a real recovery for every American.
2012-10-11,RYAN,Rep,"Mitt Romney — his experience, his ideas, his solutions — is uniquely qualified to get this job done."
2012-10-11,RYAN,Rep,"At a time when we have a jobs crisis in America, wouldn’t it be nice to have a job-creator in the White House?"
2012-10-11,RYAN,Rep,"The choice is clear: a stagnant economy that promotes more government dependency or a dynamic, growing economy that promotes opportunity and jobs."
2012-10-11,RYAN,Rep,"Mitt Romney and I will not duck the tough issues, and we will not blame others for the next four years."
2012-10-11,RYAN,Rep,We will take responsibility.
2012-10-11,RYAN,Rep,And we will not try to replace our founding principles.
2012-10-11,RYAN,Rep,We will reapply our founding principles.
2012-10-11,RYAN,Rep,"The choice is clear, and the choice rests with you."
2012-10-11,RYAN,Rep,And we ask you for your vote.
2012-10-03,OBAMA,Dem,"Well, thank you very much, Jim, for this opportunity."
2012-10-03,OBAMA,Dem,I want to thank Governor Romney and the University of Denver for your hospitality.
2012-10-03,OBAMA,Dem,"There are a lot of points I want to make tonight, but the most important one is that 20 years ago I became the luckiest man on Earth because Michelle Obama agreed to marry me."
2012-10-03,OBAMA,Dem,"And so I just want to wish, Sweetie, you happy anniversary and let you know that a year from now we will not be celebrating it in front of 40 million people."
2012-10-03,OBAMA,Dem,"(LAUGHTER) You know, four years ago we went through the worst financial crisis since the Great Depression."
2012-10-03,OBAMA,Dem,"Millions of jobs were lost, the auto industry was on the brink of collapse."
2012-10-03,OBAMA,Dem,The financial system had frozen up.
2012-10-03,OBAMA,Dem,"And because of the resilience and the determination of the American people, we’ve begun to fight our way back."
2012-10-03,OBAMA,Dem,"Over the last 30 months, we’ve seen 5 million jobs in the private sector created."
2012-10-03,OBAMA,Dem,The auto industry has come roaring back.
2012-10-03,OBAMA,Dem,And housing has begun to rise.
2012-10-03,OBAMA,Dem,But we all know that we’ve still got a lot of work to do.
2012-10-03,OBAMA,Dem,"And so the question here tonight is not where we’ve been, but where we’re going."
2012-10-03,OBAMA,Dem,"Governor Romney has a perspective that says if we cut taxes, skewed towards the wealthy, and roll back regulations, that we’ll be better off."
2012-10-03,OBAMA,Dem,I’ve got a different view.
2012-10-03,OBAMA,Dem,I think we’ve got to invest in education and training.
2012-10-03,OBAMA,Dem,"I think it’s important for us to develop new sources of energy here in America, that we change our tax code to make sure that we’re helping small businesses and companies that are investing here in the United States, that we take some of the money that we’re saving as we wind down two wars to rebuild America and that we reduce our deficit in a balanced way that allows us to make these critical investments."
2012-10-03,OBAMA,Dem,"Now, it ultimately is going to be up to the voters — to you — which path we should take."
2012-10-03,OBAMA,Dem,Are we going to double on top-down economic policies that helped to get us into this mess or do we embrace a new economic patriotism that says America does best when the middle class does best?
2012-10-03,OBAMA,Dem,And I’m looking forward to having that debate.
2012-10-03,ROMNEY,Rep,"Thank you, Jim."
2012-10-03,ROMNEY,Rep,"It’s an honor to be here with you, and I appreciate the chance to be with the president."
2012-10-03,ROMNEY,Rep,"I’m pleased to be at the University of Denver, appreciate their welcome, and also the Presidential Commission on these debates."
2012-10-03,ROMNEY,Rep,"And congratulations to you, Mr."
2012-10-03,ROMNEY,Rep,"President, on your anniversary."
2012-10-03,ROMNEY,Rep,"I’m sure this was the most romantic place you could imagine, here — here with me."
2012-10-03,ROMNEY,Rep,So I… (LAUGHTER) Congratulations.
2012-10-03,ROMNEY,Rep,This is obviously a very tender topic.
2012-10-03,ROMNEY,Rep,I’ve had the occasion over the last couple of years of meeting people across the country.
2012-10-03,ROMNEY,Rep,"I was in Dayton, Ohio, and a woman grabbed my arm and she said, “I’ve been out of work since May."
2012-10-03,ROMNEY,Rep,"Can you help me?” Ann yesterday was at a rally in Denver and a woman came up to her with a baby in her arms and said, “Ann, my husband has had four jobs in three years, part-time jobs."
2012-10-03,ROMNEY,Rep,He’s lost his most recent job and we’ve now just lost our home.
2012-10-03,ROMNEY,Rep,"Can you help us?” And the answer is, yes, we can help, but it’s going to take a different path."
2012-10-03,ROMNEY,Rep,"Not the one we’ve been on, not the one the president describes as a top-down, cut taxes for the rich."
2012-10-03,ROMNEY,Rep,That’s not what I’m going to do.
2012-10-03,ROMNEY,Rep,My plan has five basic parts.
2012-10-03,ROMNEY,Rep,"One, get us energy independent, North American energy independent."
2012-10-03,ROMNEY,Rep,That creates about 4 million jobs.
2012-10-03,ROMNEY,Rep,"Number two, open up more trade, particularly in Latin America."
2012-10-03,ROMNEY,Rep,"Crack down on China, if and when they cheat."
2012-10-03,ROMNEY,Rep,"Number three, make sure our people have the skills they need to succeed and the best schools in the world."
2012-10-03,ROMNEY,Rep,We’re far away from that now.
2012-10-03,ROMNEY,Rep,"Number four, get to us a balanced budget."
2012-10-03,ROMNEY,Rep,"Number five, champion small business."
2012-10-03,ROMNEY,Rep,"It’s small business that creates the jobs in America, and over the last four years, small business people have decided that America may not be the place to open a new business because new business startups are down to a 30-year low."
2012-10-03,ROMNEY,Rep,"Now, I’m concerned that the path that we’re on has just been unsuccessful."
2012-10-03,ROMNEY,Rep,"The president has a view very similar to the view he had when he ran four years, that a bigger government, spending more, taxing more, regulating more — if you will, trickle-down government — would work."
2012-10-03,ROMNEY,Rep,That’s not the right answer for America.
2012-10-03,ROMNEY,Rep,I’ll restore the vitality that gets America working again.
2012-10-03,OBAMA,Dem,"Well, let me talk specifically about what I think we need to do."
2012-10-03,OBAMA,Dem,"First, we’ve got to improve our education system and we’ve made enormous progress drawing on ideas both from Democrats and Republicans that are already starting to show gains in some of the toughest to deal with schools."
2012-10-03,OBAMA,Dem,"We’ve got a program called Race to the Top that has prompted reforms in 46 states around the country, raising standards, improving how we train teachers."
2012-10-03,OBAMA,Dem,"So now I want to hire another 100,000 new math and science teachers, and create 2 million more slots in our community colleges so that people can get trained for the jobs that are out there right now."
2012-10-03,OBAMA,Dem,And I want to make sure that we keep tuition low for our young people.
2012-10-03,OBAMA,Dem,"When it comes to our tax code, Governor Romney and I both agree that our corporate tax rate is too high, so I want to lower it, particularly for manufacturing, taking it down to 25 percent."
2012-10-03,OBAMA,Dem,But I also want to close those loopholes that are giving incentives for companies that are shipping jobs overseas.
2012-10-03,OBAMA,Dem,I want to provide tax breaks for companies that are investing here in the United States.
2012-10-03,OBAMA,Dem,"On energy, Governor Romney and I, we both agree that we’ve got to boost American energy production, and oil and natural gas production are higher than they’ve been in years."
2012-10-03,OBAMA,Dem,"But I also believe that we’ve got to look at the energy sources of the future, like wind and solar and biofuels, and make those investments."
2012-10-03,OBAMA,Dem,So all of this is possible.
2012-10-03,OBAMA,Dem,"Now, in order for us to do it, we do have to close our deficit, and one of the things I’m sure we’ll be discussing tonight is, how do we deal with our tax code?"
2012-10-03,OBAMA,Dem,"And how do we make sure that we are reducing spending in a responsible way, but also, how do we have enough revenue to make those investments?"
2012-10-03,OBAMA,Dem,"And this is where there’s a difference, because Governor Romney’s central economic plan calls for a $5 trillion tax cut — on top of the extension of the Bush tax cuts — that’s another trillion dollars — and $2 trillion in additional military spending that the military hasn’t asked for."
2012-10-03,OBAMA,Dem,That’s $8 trillion.
2012-10-03,OBAMA,Dem,"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign."
2012-10-03,ROMNEY,Rep,I’d like to clear up the record and go through it piece by piece.
2012-10-03,ROMNEY,Rep,"First of all, I don’t have a $5 trillion tax cut."
2012-10-03,ROMNEY,Rep,I don’t have a tax cut of a scale that you’re talking about.
2012-10-03,ROMNEY,Rep,My view is that we ought to provide tax relief to people in the middle class.
2012-10-03,ROMNEY,Rep,But I’m not going to reduce the share of taxes paid by high-income people.
2012-10-03,ROMNEY,Rep,High-income people are doing just fine in this economy.
2012-10-03,ROMNEY,Rep,They’ll do fine whether you’re president or I am.
2012-10-03,ROMNEY,Rep,The people who are having the hard time right now are middle- income Americans.
2012-10-03,ROMNEY,Rep,"Under the president’s policies, middle-income Americans have been buried."
2012-10-03,ROMNEY,Rep,They’re just being crushed.
2012-10-03,ROMNEY,Rep,"Middle- income Americans have seen their income come down by $4,300."
2012-10-03,ROMNEY,Rep,This is a — this is a tax in and of itself.
2012-10-03,ROMNEY,Rep,I’ll call it the economy tax.
2012-10-03,ROMNEY,Rep,It’s been crushing.
2012-10-03,ROMNEY,Rep,"At the same time, gasoline prices have doubled under the president."
2012-10-03,ROMNEY,Rep,Electric rates are up.
2012-10-03,ROMNEY,Rep,Food prices are up.
2012-10-03,ROMNEY,Rep,"Health care costs have gone up by $2,500 a family."
2012-10-03,ROMNEY,Rep,Middle-income families are being crushed.
2012-10-03,ROMNEY,Rep,And so the question is how to get them going again.
2012-10-03,ROMNEY,Rep,And I’ve described it.
2012-10-03,ROMNEY,Rep,"It’s energy and trade, the right kind of training programs, balancing our budget and helping small business."
2012-10-03,ROMNEY,Rep,Those are the — the cornerstones of my plan.
2012-10-03,ROMNEY,Rep,But the president mentioned a couple of other ideas I’ll just note.
2012-10-03,ROMNEY,Rep,"First, education."
2012-10-03,ROMNEY,Rep,"I agree: Education is key, particularly the future of our economy."
2012-10-03,ROMNEY,Rep,"But our training programs right now, we’ve got 47 of them, housed in the federal government, reporting to eight different agencies."
2012-10-03,ROMNEY,Rep,Overhead is overwhelming.
2012-10-03,ROMNEY,Rep,We’ve got to get those dollars back to the states and go to the workers so they can create their own pathways to get in the training they need for jobs that will really help them.
2012-10-03,ROMNEY,Rep,"The second area, taxation, we agree, we ought to bring the tax rates down."
2012-10-03,ROMNEY,Rep,"And I do, both for corporations and for individuals."
2012-10-03,ROMNEY,Rep,"But in order for us not to lose revenue, have the government run out of money, I also lower deductions and credits and exemptions, so that we keep taking in the same money when you also account for growth."
2012-10-03,ROMNEY,Rep,"The third area, energy."
2012-10-03,ROMNEY,Rep,"Energy is critical, and the president pointed out correctly that production of oil and gas in the U.S."
2012-10-03,ROMNEY,Rep,But not due to his policies.
2012-10-03,ROMNEY,Rep,In spite of his policies.
2012-10-03,ROMNEY,Rep,"President, all of the increase in natural gas and oil has happened on private land, not on government land."
2012-10-03,ROMNEY,Rep,"On government land, your administration has cut the number of permits and licenses in half."
2012-10-03,ROMNEY,Rep,"If I’m president, I’ll double them, and also get the — the oil from offshore and Alaska."
2012-10-03,ROMNEY,Rep,And I’ll bring that pipeline in from Canada.
2012-10-03,ROMNEY,Rep,"And, by the way, I like coal."
2012-10-03,ROMNEY,Rep,I’m going to make sure we can continue to burn clean coal.
2012-10-03,ROMNEY,Rep,People in the coal industry feel like it’s getting crushed by your policies.
2012-10-03,ROMNEY,Rep,I want to get America and North America energy independent so we can create those jobs.
2012-10-03,ROMNEY,Rep,"And finally, with regards to that tax cut, look, I’m not looking to cut massive taxes and to reduce the — the revenues going to the government."
2012-10-03,ROMNEY,Rep,"My — my number-one principal is, there will be no tax cut that adds to the deficit."
2012-10-03,ROMNEY,Rep,I want to underline that: no tax cut that adds to the deficit.
2012-10-03,ROMNEY,Rep,But I do want to reduce the burden being paid by middle-income Americans.
2012-10-03,ROMNEY,Rep,"And I — and to do that, that also means I cannot reduce the burden paid by high-income Americans."
2012-10-03,ROMNEY,Rep,So any — any language to the contrary is simply not accurate.
2012-10-03,OBAMA,Dem,"Well, I think — let’s talk about taxes, because I think it’s instructive."
2012-10-03,OBAMA,Dem,"Now, four years ago, when I stood on this stage, I said that I would cut taxes for middle-class families."
2012-10-03,OBAMA,Dem,And that’s exactly what I did.
2012-10-03,OBAMA,Dem,"We cut taxes for middle-class families by about $3,600."
2012-10-03,OBAMA,Dem,"And the reason is, because I believe that we do best when the middle class is doing well."
2012-10-03,OBAMA,Dem,"And by giving them those tax cuts, they had a little more money in their pocket, and so maybe they can buy a new car."
2012-10-03,OBAMA,Dem,They are certainly in a better position to weather the extraordinary recession that we went through.
2012-10-03,OBAMA,Dem,"They can buy a computer for their kid who’s going off to college, which means they’re spending more money, businesses have more customers, businesses make more profits, and then hire more workers."
2012-10-03,OBAMA,Dem,"Now, Governor Romney’s proposal that he has been promoting for 18 months calls for a $5 trillion tax cut, on top of $2 trillion of additional spending for our military."
2012-10-03,OBAMA,Dem,And he is saying that he is going to pay for it by closing loopholes and deductions.
2012-10-03,OBAMA,Dem,"The problem is that he’s been asked over 100 times how you would close those deductions and loopholes, and he hasn’t been able to identify them."
2012-10-03,OBAMA,Dem,"But I’m going to make an important point here, Jim."
2012-10-03,OBAMA,Dem,"When you add up all the loopholes and deductions that upper-income individuals can — are currently taking advantage of, you take those all away, you don’t come close to paying for $5 trillion in tax cuts and $2 trillion in additional military spending."
2012-10-03,OBAMA,Dem,And that’s why independent studies looking at this said the only way to meet Governor Romney’s pledge of not reducing the deficit or — or — or not adding to the deficit is by burdening middle-class families.
2012-10-03,OBAMA,Dem,"The average middle-class family with children would pay about $2,000 more."
2012-10-03,OBAMA,Dem,"Now, that’s not my analysis."
2012-10-03,OBAMA,Dem,That’s the analysis of economists who have looked at this.
2012-10-03,OBAMA,Dem,"And — and that kind of top — top-down economics, where folks at the top are doing well, so the average person making $3 million is getting a $250,000 tax break, while middle-class families are burdened further, that’s not what I believe is a recipe for economic growth."
2012-10-03,ROMNEY,Rep,"Well, but — but virtually — virtually everything he just said about my tax plan is inaccurate."
2012-10-03,ROMNEY,Rep,"So if the tax plan he described were a tax plan I was asked to support, I’d say absolutely not."
2012-10-03,ROMNEY,Rep,I’m not looking for a $5 trillion tax cut.
2012-10-03,ROMNEY,Rep,What I’ve said is I won’t put in place a tax cut that adds to the deficit.
2012-10-03,ROMNEY,Rep,That’s part one.
2012-10-03,ROMNEY,Rep,So there’s no economist that can say Mitt Romney’s tax plan adds $5 trillion if I say I will not add to the deficit with my tax plan.
2012-10-03,ROMNEY,Rep,"Number two, I will not reduce the share paid by high-income individuals."
2012-10-03,ROMNEY,Rep,"I know that you and your running mate keep saying that and I know it’s a popular thing to say with a lot of people, but it’s just not the case."
2012-10-03,ROMNEY,Rep,"Look, I’ve got five boys."
2012-10-03,ROMNEY,Rep,"I’m used to people saying something that’s not always true, but just keep on repeating it and ultimately hoping I’ll believe it."
2012-10-03,ROMNEY,Rep,But that — that is not the case.
2012-10-03,ROMNEY,Rep,I will not reduce the taxes paid by high-income Americans.
2012-10-03,ROMNEY,Rep,"And number three, I will not under any circumstances raise taxes on middle-income families."
2012-10-03,ROMNEY,Rep,I will lower taxes on middle-income families.
2012-10-03,ROMNEY,Rep,"Now, you cite a study."
2012-10-03,ROMNEY,Rep,There are six other studies that looked at the study you describe and say it’s completely wrong.
2012-10-03,ROMNEY,Rep,"I saw a study that came out today that said you’re going to raise taxes by $3,000 to $4,000 on middle-income families."
2012-10-03,ROMNEY,Rep,There are all these studies out there.
2012-10-03,ROMNEY,Rep,But let’s get at the bottom line.
2012-10-03,ROMNEY,Rep,"That is, I want to bring down rates."
2012-10-03,ROMNEY,Rep,"I want to bring the rates down, at the same time lower deductions and exemptions and credits and so forth, so we keep getting the revenue we need."
2012-10-03,ROMNEY,Rep,"And you’d think, well, then why lower the rates?"
2012-10-03,ROMNEY,Rep,"And the reason is because small business pays that individual rate; 54 percent of America’s workers work in businesses that are taxed not at the corporate tax rate, but at the individual tax rate."
2012-10-03,ROMNEY,Rep,"And if we lower that rate, they will be able to hire more people."
2012-10-03,ROMNEY,Rep,"For me, this is about jobs."
2012-10-03,ROMNEY,Rep,This is about getting jobs for the American people.
2012-10-03,OBAMA,Dem,"Well, for 18 months he’s been running on this tax plan."
2012-10-03,OBAMA,Dem,"And now, five weeks before the election, he’s saying that his big, bold idea is, “Never mind.” And the fact is that if you are lowering the rates the way you described, Governor, then it is not possible to come up with enough deductions and loopholes that only affect high-income individuals to avoid either raising the deficit or burdening the middle class."
2012-10-03,OBAMA,Dem,It’s — it’s math.
2012-10-03,OBAMA,Dem,It’s arithmetic.
2012-10-03,OBAMA,Dem,"Now, Governor Romney and I do share a deep interest in encouraging small-business growth."
2012-10-03,OBAMA,Dem,"So at the same time that my tax plan has already lowered taxes for 98 percent of families, I also lowered taxes for small businesses 18 times."
2012-10-03,OBAMA,Dem,And what I want to do is continue the tax rates — the tax cuts that we put into place for small businesses and families.
2012-10-03,OBAMA,Dem,"But I have said that for incomes over $250,000 a year, that we should go back to the rates that we had when Bill Clinton was president, when we created 23 million new jobs, went from deficit to surplus, and created a whole lot of millionaires to boot."
2012-10-03,OBAMA,Dem,"And the reason this is important is because by doing that, we cannot only reduce the deficit, we cannot only encourage job growth through small businesses, but we’re also able to make the investments that are necessary in education or in energy."
2012-10-03,OBAMA,Dem,"And we do have a difference, though, when it comes to definitions of small business."
2012-10-03,OBAMA,Dem,"Under — under my plan, 97 percent of small businesses would not see their income taxes go up."
2012-10-03,OBAMA,Dem,"Governor Romney says, well, those top 3 percent, they’re the job creators, they’d be burdened."
2012-10-03,OBAMA,Dem,"But under Governor Romney’s definition, there are a whole bunch of millionaires and billionaires who are small businesses."
2012-10-03,OBAMA,Dem,Donald Trump is a small business.
2012-10-03,OBAMA,Dem,"Now, I know Donald Trump doesn’t like to think of himself as small anything, but — but that’s how you define small businesses if you’re getting business income."
2012-10-03,OBAMA,Dem,"And that kind of approach, I believe, will not grow our economy, because the only way to pay for it without either burdening the middle class or blowing up our deficit is to make drastic cuts in things like education, making sure that we are continuing to invest in basic science and research, all the things that are helping America grow."
2012-10-03,OBAMA,Dem,And I think that would be a mistake.
2012-10-03,ROMNEY,Rep,"Jim, let me just come back on that — on that point, which is these…"
2012-10-03,ROMNEY,Rep,… the small businesses we’re talking about…
2012-10-03,ROMNEY,Rep,"It’s fun, isn’t it?"
2012-10-03,ROMNEY,Rep,"Well, President, you’re — Mr."
2012-10-03,ROMNEY,Rep,"President, you’re absolutely right, which is that, with regards to 97 percent of the businesses are not — not taxed at the 35 percent tax rate, they’re taxed at a lower rate."
2012-10-03,ROMNEY,Rep,But those businesses that are in the last 3 percent of businesses happen to employ half — half of all the people who work in small business.
2012-10-03,ROMNEY,Rep,Those are the businesses that employ one-quarter of all the workers in America.
2012-10-03,ROMNEY,Rep,And your plan is to take their tax rate from 35 percent to 40 percent.
2012-10-03,ROMNEY,Rep,"Now, and — and I’ve talked to a guy who has a very small business."
2012-10-03,ROMNEY,Rep,He’s in the electronics business in — in St.
2012-10-03,ROMNEY,Rep,He has four employees.
2012-10-03,ROMNEY,Rep,"He said he and his son calculated how much they pay in taxes, federal income tax, federal payroll tax, state income tax, state sales tax, state property tax, gasoline tax."
2012-10-03,ROMNEY,Rep,It added up to well over 50 percent of what they earned.
2012-10-03,ROMNEY,Rep,And your plan is to take the tax rate on successful small businesses from 35 percent to 40 percent.
2012-10-03,ROMNEY,Rep,"The National Federation of Independent Businesses has said that will cost 700,000 jobs."
2012-10-03,ROMNEY,Rep,I don’t want to cost jobs.
2012-10-03,ROMNEY,Rep,My priority is jobs.
2012-10-03,ROMNEY,Rep,"And so what I do is I bring down the tax rates, lower deductions and exemptions, the same idea behind Bowles-Simpson, by the way, get the rates down, lower deductions and exemptions, to create more jobs, because there’s nothing better for getting us to a balanced budget than having more people working, earning more money, paying more taxes."
2012-10-03,ROMNEY,Rep,That’s by far the most effective and efficient way to get this budget balanced.
2012-10-03,OBAMA,Dem,"Jim, I — you may want to move onto another topic, but I — I would just say this to the American people."
2012-10-03,OBAMA,Dem,"If you believe that we can cut taxes by $5 trillion and add $2 trillion in additional spending that the military is not asking for, $7 trillion — just to give you a sense, over 10 years, that’s more than our entire defense budget — and you think that by closing loopholes and deductions for the well-to-do, somehow you will not end up picking up the tab, then Governor Romney’s plan may work for you."
2012-10-03,OBAMA,Dem,"But I think math, common sense, and our history shows us that’s not a recipe for job growth."
2012-10-03,OBAMA,Dem,"Look, we’ve tried this."
2012-10-03,OBAMA,Dem,We’ve tried both approaches.
2012-10-03,OBAMA,Dem,"The approach that Governor Romney’s talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression."
2012-10-03,OBAMA,Dem,Bill Clinton tried the approach that I’m talking about.
2012-10-03,OBAMA,Dem,We created 23 million new jobs.
2012-10-03,OBAMA,Dem,We went from deficit to surplus.
2012-10-03,OBAMA,Dem,And businesses did very well.
2012-10-03,OBAMA,Dem,"So, in some ways, we’ve got some data on which approach is more likely to create jobs and opportunity for Americans and I believe that the economy works best when middle-class families are getting tax breaks so that they’ve got some money in their pockets, and those of us who have done extraordinarily well because of this magnificent country that we live in, that we can afford to do a little bit more to make sure we’re not blowing up the deficit."
2012-10-03,ROMNEY,Rep,"Jim, the president began this segment, so I think I get the last word."
2012-10-03,ROMNEY,Rep,"Well, but he gets the first word of that segment."
2012-10-03,ROMNEY,Rep,I get the last word (inaudible) I hope.
2012-10-03,ROMNEY,Rep,Let me just make this comment.
2012-10-03,ROMNEY,Rep,"I think first of all, let me — let me repeat — let me repeat what I said."
2012-10-03,ROMNEY,Rep,I’m not in favor of a $5 trillion tax cut.
2012-10-03,ROMNEY,Rep,That’s not my plan.
2012-10-03,ROMNEY,Rep,My plan is not to put in place any tax cut that will add to the deficit.
2012-10-03,ROMNEY,Rep,That’s point one.
2012-10-03,ROMNEY,Rep,"So you may keep referring to it as a $5 trillion tax cut, but that’s not my plan."
2012-10-03,ROMNEY,Rep,"Number two, let’s look at history."
2012-10-03,ROMNEY,Rep,My plan is not like anything that’s been tried before.
2012-10-03,ROMNEY,Rep,"My plan is to bring down rates, but also bring down deductions and exemptions and credits at the same time so the revenue stays in, but that we bring down rates to get more people working."
2012-10-03,ROMNEY,Rep,My priority is putting people back to work in America.
2012-10-03,ROMNEY,Rep,They’re suffering in this country.
2012-10-03,ROMNEY,Rep,And we talk about evidence.
2012-10-03,ROMNEY,Rep,Look at the evidence of the last four years.
2012-10-03,ROMNEY,Rep,It’s absolutely extraordinary.
2012-10-03,ROMNEY,Rep,We’ve got 23 million people out of work or stopped looking for work in this country.
