date,speaker,party,sentence
2004-10-13,BUSH,Rep,We're expanding veterans' health care throughout the country.
2004-10-13,BUSH,Rep,We're aligning facilities where the veterans live now.
2004-10-13,BUSH,Rep,"Veterans are getting very good health care under my administration, and they will continue to do so during the next 4 years."
2004-10-13,BUSH,Rep,"Bob, first let me make sure that every senior listening today understands that when we're talking about reforming Social Security, that they'll still get their checks."
2004-10-13,BUSH,Rep,"I remember the 2000 campaign; people said, ""If George W."
2004-10-13,BUSH,Rep,"gets elected, your check will be taken away."" Well, people got their checks, and they will continue to get their checks."
2004-10-13,BUSH,Rep,"There is a problem for our youngsters, a real problem, and if we don't act today, the problem will be valued in the trillions."
2004-10-13,BUSH,Rep,And so I think we need to think differently.
2004-10-13,BUSH,Rep,"We'll honor our commitment to our seniors, but for young—for our children and our grandchildren, we need to have a different strategy."
2004-10-13,BUSH,Rep,"In recognizing that, I called together a group of our fellow citizens to study the issue."
2004-10-13,BUSH,Rep,"It was a committee chaired by the late Senator Daniel Patrick Moynihan of New York, a Democrat."
2004-10-13,BUSH,Rep,And they came up with a variety of ideas for people to look at.
2004-10-13,BUSH,Rep,"I believe that younger workers ought to be allowed to take some of their own money and put it in a personal savings account, because I understand that they need to get better rates of return than the rates of return being given in the current Social Security trust."
2004-10-13,BUSH,Rep,And the compounding rate of interest effect will make it more likely that the Social Security system is solvent for our children and our grandchildren.
2004-10-13,BUSH,Rep,I will work with Republicans and Democrats.
2004-10-13,BUSH,Rep,This will be a vital issue in my second term.
2004-10-13,BUSH,Rep,It is an issue that I'm willing to take on.
2004-10-13,BUSH,Rep,"And so I'll bring Republicans and Democrats together, and we're of course going to have to consider the costs."
2004-10-13,BUSH,Rep,"But I want to warn my fellow citizens the cost of doing nothing, the cost of saying the current system is okay, far exceeds the cost of trying to make sure we save the system for our children."
2004-10-13,KERRY,Dem,You just heard the President say that young people ought to be able to take money out of Social Security and put it in their own accounts.
2004-10-13,KERRY,Dem,"Now, my fellow Americans, that's an invitation to disaster."
2004-10-13,KERRY,Dem,"The CBO said very clearly that if you were to adopt the President's plan, there will be a $2 trillion hole in Social Security, because today's workers pay into the system for today's retirees."
2004-10-13,KERRY,Dem,And the CBO said—that's the Congressional Budget Office; it's bipartisan—they said that there would have to be a cut in benefits of 25 to 40 percent.
2004-10-13,KERRY,Dem,"Now, the President has never explained to America—ever; hasn't done it tonight— where does the transitional money, that $2 trillion, come from?"
2004-10-13,KERRY,Dem,"He's already got $3 trillion, according to the Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for— not one of them are paid for."
2004-10-13,KERRY,Dem,The fact is that the President is driving the largest deficits in American history.
2004-10-13,KERRY,Dem,He's broken the pay-as-you-go rules.
2004-10-13,KERRY,Dem,I have a record of fighting for fiscal responsibility.
2004-10-13,KERRY,Dem,"In 1985, I was one of the first Democrats— broke with my party—we balanced the budget in the nineties."
2004-10-13,KERRY,Dem,We paid down the debt for 2 years.
2004-10-13,KERRY,Dem,And that's what we're going to do.
2004-10-13,KERRY,Dem,We're going to protect Social Security.
2004-10-13,KERRY,Dem,I will not privatize it.
2004-10-13,KERRY,Dem,I will not cut the benefits.
2004-10-13,KERRY,Dem,"And we're going to be fiscally responsible, and we will take care of Social Security."
2004-10-13,KERRY,Dem,Not at all.
2004-10-13,KERRY,Dem,"Absolutely not, Bob."
2004-10-13,KERRY,Dem,"This is the same thing we heard— I remember I appeared on ""Meet the Press"" with Tim Russert in 1990-something—we heard the same thing."
2004-10-13,KERRY,Dem,We fixed it.
2004-10-13,KERRY,Dem,"In fact, we put together a $5.6 trillion surplus in the nineties that was for the purpose of saving Social Security."
2004-10-13,KERRY,Dem,"If you take the tax cut that the President of the United States has given—President Bush gave to Americans in the top 1 percent of America, just that tax cut that went to the top 1 percent of America would have saved Social Security until the year 2075."
2004-10-13,KERRY,Dem,The President decided to give it to the wealthiest Americans in a tax cut.
2004-10-13,KERRY,Dem,"Now, Alan Greenspan, who I think has done a terrific job in monetary policy, supports the President's tax cut."
2004-10-13,KERRY,Dem,I don't.
2004-10-13,KERRY,Dem,"I support it for the middle class, not that part of it that goes to people earning more than $200,000 a year."
2004-10-13,KERRY,Dem,"And when I roll it back and we invest in the things that I've talked about to move our economy, we're going to grow sufficiently that we begin to cut the deficit in half, and we get back to where we were at the end of the 1990s when we balanced the budget and paid down the debt of this country."
2004-10-13,KERRY,Dem,"Now, we can do that."
2004-10-13,KERRY,Dem,"Now, if later on, after a period of time, we find that Social Security is in trouble, then we'll pull together the top experts of the country."
2004-10-13,KERRY,Dem,"We'll do exactly what we did in the 1990s, and we'll make whatever adjustment is necessary."
2004-10-13,KERRY,Dem,But the first and most important thing is to start creating jobs in America.
2004-10-13,KERRY,Dem,"The jobs the President is creating pay $9,000 less than the jobs that we're losing."
2004-10-13,KERRY,Dem,And this is the first President in 72 years to preside over an economy in America that has lost jobs—1.6 million jobs.
2004-10-13,KERRY,Dem,"Eleven other Presidents—six Democrats and five Republicans—had wars, had recessions, had great difficulties."
2004-10-13,KERRY,Dem,None of them lost jobs the way this President has.
2004-10-13,KERRY,Dem,I have a plan to put America back to work.
2004-10-13,KERRY,Dem,"And if we're fiscally responsible and put America back to work, we're going to fix Social Security."
2004-10-13,BUSH,Rep,He forgot to tell you he voted to tax Social Security benefits more than one time.
2004-10-13,BUSH,Rep,I didn't hear any plan to fix Social Security.
2004-10-13,BUSH,Rep,I heard more of the same.
2004-10-13,BUSH,Rep,He talks about middle-class tax cuts; that's exactly where the tax cuts went.
2004-10-13,BUSH,Rep,Most of the tax cuts went to low- and middle-income Americans.
2004-10-13,BUSH,Rep,And now the Tax Code is more fair; 20 percent of the upper income people pay about 80 percent of the taxes in America today because of how we structured the tax cuts.
2004-10-13,BUSH,Rep,People listening out there know the benefits of the tax cuts we passed.
2004-10-13,BUSH,Rep,"If you have a child, you got tax relief."
2004-10-13,BUSH,Rep,"If you're married, you got tax relief."
2004-10-13,BUSH,Rep,"If you pay any tax at all, you got tax relief, all of which was opposed by my opponent."
2004-10-13,BUSH,Rep,And the tax relief was important to spur consumption and investment to get us out of this recession.
2004-10-13,BUSH,Rep,"People need to remember, 6 months prior to my arrival, the stock market started to go down, and it was one of the largest declines in our history."
2004-10-13,BUSH,Rep,"And then we had a recession, and we got attacked, which cost us one million jobs."
2004-10-13,BUSH,Rep,But we acted.
2004-10-13,BUSH,Rep,I led the Congress.
2004-10-13,BUSH,Rep,We passed tax relief.
2004-10-13,BUSH,Rep,And now this economy is growing.
2004-10-13,BUSH,Rep,We added 1.9 million new jobs over the last 13 months.
2004-10-13,BUSH,Rep,"Sure, there's more work to do."
2004-10-13,BUSH,Rep,But the way to make sure our economy grows is not to raise taxes on small-business owners.
2004-10-13,BUSH,Rep,It's not to increase the scope of the Federal Government.
2004-10-13,BUSH,Rep,It's to make sure we have fiscal sanity and keep taxes low.
2004-10-13,BUSH,Rep,I see it as a serious problem.
2004-10-13,BUSH,Rep,I see it as a security issue; I see it as an economic issue; and I see it as a human rights issue.
2004-10-13,BUSH,Rep,We're increasing the border security of the United States.
2004-10-13,BUSH,Rep,"We've got 1,000 more Border Patrol agents on the southern border."
2004-10-13,BUSH,Rep,We're using new equipment.
2004-10-13,BUSH,Rep,"We're using unmanned vehicles to spot people coming across, and we'll continue to do so over the next 4 years."
2004-10-13,BUSH,Rep,This is a subject I'm very familiar with.
2004-10-13,BUSH,Rep,"After all, I was a border Governor for a while."
2004-10-13,BUSH,Rep,Many people are coming to this country for economic reasons.
2004-10-13,BUSH,Rep,They're coming here to work.
2004-10-13,BUSH,Rep,"If you can make 50 cents in the heart of Mexico, for example, or make $5 here in America—5.15—you're going to come here if you're worth your salt, if you want to put food on the table for your families."
2004-10-13,BUSH,Rep,And that's what's happening.
2004-10-13,BUSH,Rep,"And so, in order to take pressure off the border, in order to make the borders more secure, I believe there ought to be a temporary-worker card that allows a willing worker and a willing employer to mate up—so long as there's not an American willing to do the job—to join up in order to be able to fulfill the employer's needs."
2004-10-13,BUSH,Rep,That has the benefit of making sure our employers aren't breaking the law as they try to fill their workforce needs.
2004-10-13,BUSH,Rep,"It makes sure that the people coming across the border are humanely treated, that they're not kept in the shadows of our society, that they're able to go back and forth to see their families."
2004-10-13,BUSH,Rep,"See, the card will have a period of time attached to it."
2004-10-13,BUSH,Rep,It also means it takes pressure off the border.
2004-10-13,BUSH,Rep,"If somebody is coming here to work with a card, it means they're not going to have to sneak across the border."
2004-10-13,BUSH,Rep,It means our Border Patrol will be more likely to be able to focus on doing their job.
2004-10-13,BUSH,Rep,"Now, it's very important for our citizens to also know that I don't believe we ought to have amnesty."
2004-10-13,BUSH,Rep,I don't think we ought to reward illegal behavior.
2004-10-13,BUSH,Rep,"There are plenty of people standing in line to become a citizen, and we ought not to crowd these people ahead of them in line."
2004-10-13,BUSH,Rep,"If they want to become a citizen, they can stand in line too."
2004-10-13,BUSH,Rep,And here's where my opponent and I differ.
2004-10-13,BUSH,Rep,"In September 2003, he supported amnesty for illegal aliens."
2004-10-13,KERRY,Dem,"Let me just answer one part of that last question quickly, and then I'll come to immigration."
2004-10-13,KERRY,Dem,"The American middle-class family isn't making it right now, Bob, and what the President said about the tax cuts have been wiped out by the increase in health care, the increase in gasoline, the increase in tuitions, the increase in prescription drugs."
2004-10-13,KERRY,Dem,The fact is the take-home pay of a typical American family as a share of national income is lower than it's been since 1929.
2004-10-13,KERRY,Dem,And the take-home pay of the richest 1 percent of Americans is the highest it's been since 1928.
2004-10-13,KERRY,Dem,"Under President Bush, the middle class has seen their tax burden go up, and the wealthiest tax burden has gone down."
2004-10-13,KERRY,Dem,"Now, that's wrong."
2004-10-13,KERRY,Dem,"Now, with respect to immigration reform, the President broke his promise on immigration reform."
2004-10-13,KERRY,Dem,He said he would reform it.
2004-10-13,KERRY,Dem,"Four years later, he's now promising another plan."
2004-10-13,KERRY,Dem,Here's what I'll do.
2004-10-13,KERRY,Dem,"Number one, the borders are more leaking today than they were before 9/11."
2004-10-13,KERRY,Dem,"The fact is we haven't done what we need to do to toughen up our borders, and I will."
2004-10-13,KERRY,Dem,"Secondly, we need a guest-worker program, but if it's all we have, it's not going to solve the problem."
2004-10-13,KERRY,Dem,The second thing we need is to crack down on illegal hiring.
2004-10-13,KERRY,Dem,"It's against the law in the United States to hire people illegally, and we ought to be enforcing that law properly."
2004-10-13,KERRY,Dem,"And thirdly, we need an earned legalization program for people who've been here for a long time, stayed out of trouble, got a job, paid their taxes, and their kids are American."
2004-10-13,KERRY,Dem,"We've got to start moving them toward full citizenship, out of the shadows."
2004-10-13,BUSH,Rep,"Well, to say that the borders are not as protected as they were prior to September the 11th shows he doesn't know the borders."
2004-10-13,BUSH,Rep,They're much better protected today than they were when I was the Governor of Texas.
2004-10-13,BUSH,Rep,"We've got much more manpower, much more equipment there."
2004-10-13,BUSH,Rep,"He just doesn't understand how the borders work, evidently, to say that."
2004-10-13,BUSH,Rep,That is an outrageous claim.
2004-10-13,BUSH,Rep,And we'll continue to protect our borders.
2004-10-13,BUSH,Rep,We'll continue to increase manpower and equipment.
2004-10-13,KERRY,Dem,Four thousand people a day are coming across the border.
2004-10-13,KERRY,Dem,The fact is that we now have people from the Middle East—allegedly—coming across the border.
2004-10-13,KERRY,Dem,And we're not doing what we ought to do in terms of the technology.
2004-10-13,KERRY,Dem,We have iris identification technology.
2004-10-13,KERRY,Dem,"We have thumbprint, fingerprint technology today."
2004-10-13,KERRY,Dem,"We can know who the people are, that they're really the people they say they are, when they cross the border."
2004-10-13,KERRY,Dem,We could speed it up.
2004-10-13,KERRY,Dem,There are huge delays.
2004-10-13,KERRY,Dem,"The fact is, our borders are not as secure as they ought to be, and I'll make them secure."
2004-10-13,KERRY,Dem,"Well, I'm glad you raised that question."
2004-10-13,KERRY,Dem,It's long-overdue time to raise the minimum wage.
2004-10-13,KERRY,Dem,"And America, this is one of those issues that separates the President and myself."
2004-10-13,KERRY,Dem,We have fought to try to raise the minimum wage in the last years.
2004-10-13,KERRY,Dem,But the Republican leadership of the House and Senate won't even let us have a vote on it.
2004-10-13,KERRY,Dem,We're not allowed to vote on it.
2004-10-13,KERRY,Dem,They don't want to raise the minimum wage.
2004-10-13,KERRY,Dem,The minimum wage is the lowest minimum wage value it has been in our Nation in 50 years.
2004-10-13,KERRY,Dem,"If we raise the minimum wage, which I will do over several years to $7 an hour, 9.2 million women who are trying to raise their families would earn another $3,800 a year."
2004-10-13,KERRY,Dem,"The President has denied 9.2 million women $3,800 a year, but he doesn't hesitate to fight for $136,000 to a millionaire."
2004-10-13,KERRY,Dem,One percent of America got $89 billion last year in a tax cut.
2004-10-13,KERRY,Dem,"But people working hard, playing by the rules, trying to take care of their kids—family values that we're supposed to value so much in America—I'm tired of politicians who talk about family values and don't value families."
2004-10-13,KERRY,Dem,What we need to do is raise the minimum wage.
2004-10-13,KERRY,Dem,We also need to hold onto equal pay.
2004-10-13,KERRY,Dem,Women work for 76 cents on the dollar for the same work that men do.
2004-10-13,KERRY,Dem,That's not right in America.
2004-10-13,KERRY,Dem,And we have an initiative that we were working on to raise women's pay.
2004-10-13,KERRY,Dem,They've cut it off.
2004-10-13,KERRY,Dem,They've stopped it.
2004-10-13,KERRY,Dem,They don't enforce these kinds of things.
2004-10-13,KERRY,Dem,"I think that it is a matter of fundamental right that if we raise the minimum wage, 15 million Americans would be positively affected."
2004-10-13,KERRY,Dem,"We'd put money into the hands of people who work hard, who obey the rules, who play for the American Dream."
2004-10-13,KERRY,Dem,"And if we did that, we'd have more consumption ability in America, which is what we need right now in order to kick our economy into gear."
2004-10-13,KERRY,Dem,I will fight tooth and nail to pass the minimum wage.
2004-10-13,BUSH,Rep,"Actually, Mitch McConnell had a minimum wage plan that I supported that would have increased the minimum wage."
2004-10-13,BUSH,Rep,"But let me talk about what's really important for the worker you're referring to, and that's to make sure the education system works, is to make sure we raise standards."
2004-10-13,BUSH,Rep,"Listen, the No Child Left Behind Act is really a jobs act when you think about it."
2004-10-13,BUSH,Rep,"The No Child Left Behind Act says, ""We'll raise standards."
2004-10-13,BUSH,Rep,"We'll increase Federal spending, but in return for extra spending, we now want people to measure—States and local jurisdictions to measure, to show us whether or not a child can read or write or add and subtract."" You cannot solve a problem unless you diagnose the problem, and we weren't diagnosing problems."
2004-10-13,BUSH,Rep,"And therefore, just kids were being shuffled through the school."
2004-10-13,BUSH,Rep,And guess who would get shuffled through?
2004-10-13,BUSH,Rep,"Children whose parents wouldn't speak English as first language, just moved through; many inner-city kids, just moved through."
2004-10-13,BUSH,Rep,"We've stopped that practice now by measuring early, and when we find a problem, we spend extra money to correct it."
2004-10-13,BUSH,Rep,"I remember a lady in Houston, Texas, telling me reading is the new civil right."
2004-10-13,BUSH,Rep,And she's right.
2004-10-13,BUSH,Rep,"In order to make sure people have jobs for the 21st century, we've got to get it right in the education system."
2004-10-13,BUSH,Rep,And we're beginning to close a minority achievement gap now.
2004-10-13,BUSH,Rep,"You see, we'd never be able to compete in the 21st century unless we have an education system that doesn't quit on children, an education system that raises standards, an education that makes sure there's excellence in every classroom."
2004-10-13,BUSH,Rep,"What he's asking me is will I have a litmus test for my judges, and the answer is no, I will not have a litmus test."
2004-10-13,BUSH,Rep,"I will pick judges who will interpret the Constitution, but I'll have no litmus test."
2004-10-13,KERRY,Dem,"Is that a new question, or a 30-second question?"
2004-10-13,KERRY,Dem,Which time limit are we——
2004-10-13,KERRY,Dem,Thank you very much.
2004-10-13,KERRY,Dem,"Well, again, the President didn't answer the question."
2004-10-13,KERRY,Dem,I will answer it straight to America.
2004-10-13,KERRY,Dem,"I'm not going to appoint a judge to the court who is going to undo a constitutional right, whether it's the first amendment or the fifth amendment or some other right that's given under our courts today— under the Constitution."
2004-10-13,KERRY,Dem,And I believe that the right of choice is a constitutional right.
2004-10-13,KERRY,Dem,"So, I don't intend to see it undone."
2004-10-13,KERRY,Dem,"Clearly, the President wants to leave an ambivalence or intends to undo it."
2004-10-13,KERRY,Dem,Let me go a step further.
2004-10-13,KERRY,Dem,We have a long distance yet to travel in terms of fairness in America.
2004-10-13,KERRY,Dem,"I don't know how you can govern in this country when you look at New York City and you see that 50 percent of the black males there are unemployed, when you see 40 percent of Hispanic children, of black children in some cities dropping out of high school."
2004-10-13,KERRY,Dem,"And yet the President, who talks about No Child Left Behind, refused to fully fund—by $28 billion—that particular program, so you can make a difference in the lives of those young people."
2004-10-13,KERRY,Dem,"Now, right here in Arizona, that difference would have been $131 million to the State of Arizona to help its kids be able to have better education and to lift the property tax burden from its citizens."
2004-10-13,KERRY,Dem,The President reneged on his promise to fund No Child Left Behind.
2004-10-13,KERRY,Dem,"He will tell you he's raised the money, and he has, but he didn't put in what he promised."
2004-10-13,KERRY,Dem,And that makes a difference in the lives of our children.
2004-10-13,BUSH,Rep,"Two things: One, he clearly has a litmus test for his judges, which I disagree with."
2004-10-13,BUSH,Rep,"And secondly, only a liberal Senator from Massachusetts would say that a 49-percent increase in funding for education was not enough."
2004-10-13,BUSH,Rep,"We've increased funds, but more importantly, we've reformed the system to make sure that we solve problems early, before they're too late."
2004-10-13,BUSH,Rep,He talked about the unemployed.
2004-10-13,BUSH,Rep,"Absolutely, we've got to make sure they get educated."
2004-10-13,BUSH,Rep,He talked about children whose parents don't speak English as a first language.
2004-10-13,BUSH,Rep,"Absolutely, we've got to make sure they get educated."
2004-10-13,BUSH,Rep,And that's what the No Child Left Behind Act does.
2004-10-13,KERRY,Dem,You don't measure it by a percentage increase.
2004-10-13,KERRY,Dem,Mr.
2004-10-13,KERRY,Dem,"President, you measure it by whether you're getting the job done."
2004-10-13,KERRY,Dem,Five hundred thousand kids lost after-school programs because of your budget.
2004-10-13,KERRY,Dem,"Now, that's not in my gut."
2004-10-13,KERRY,Dem,"That's not my value system—and certainly not so that the wealthiest people in America can walk away with another tax cut: $89 billion last year to the top 1 percent of Americans, but kids lost their after-school programs."
2004-10-13,KERRY,Dem,You be the judge.
2004-10-13,KERRY,Dem,"Well, I think the fact that they're facing these repeated callups, some of them two and three deployments, and there's a stop-loss policy that prevents people from being able to get out when their time was up, is a reflection of the bad judgment this President exercised in how he has engaged in the world and deployed our forces."
2004-10-13,KERRY,Dem,Our military is overextended.
2004-10-13,KERRY,Dem,"Nine out of ten Active Duty Army divisions are either in Iraq, going to Iraq, or have come back from Iraq."
2004-10-13,KERRY,Dem,"One way or the other, they're wrapped up in it."
2004-10-13,KERRY,Dem,"Now, I've proposed adding two active-duty divisions to the Armed Forces of the United States, one combat, one support."
2004-10-13,KERRY,Dem,"In addition, I'm going to double the number of special forces so that we can fight a more effective war on terror with less pressure on the National Guard and Reserve."
2004-10-13,KERRY,Dem,And what I would like to do is see the National Guard and Reserve be deployed differently here in our own country.
2004-10-13,KERRY,Dem,There's much we can do with them with respect to homeland security.
2004-10-13,KERRY,Dem,"We ought to be doing that, and that would relieve an enormous amount of pressure."
2004-10-13,KERRY,Dem,"But the most important thing to relieve the pressure on all of our Armed Forces is, frankly, to run a foreign policy that recognizes that America is strongest when we are working with real alliances, when we are sharing the burdens of the world by working through our statesmanship at the highest levels and our diplomacy to bring other nations to our side."
2004-10-13,KERRY,Dem,I've said it before; I say it again: I believe the President broke faith with the American people in the way that he took this Nation to war.
2004-10-13,KERRY,Dem,He said he would work through the—a real alliance.
2004-10-13,KERRY,Dem,"He said in Cincinnati, ""We would plan carefully."
2004-10-13,KERRY,Dem,"We would take every precaution."" Well, we didn't, and the result is our forces today are overextended."
2004-10-13,KERRY,Dem,The fact is that he did not choose to go to war as a last resort.
2004-10-13,KERRY,Dem,"And America now is paying already 120 billion, up to 200 billion before we're finished and much more, probably, and that is the result of this President taking his eye off of Usama bin Laden."
2004-10-13,BUSH,Rep,"The best way to take the pressure off our troops is to succeed in Iraq, is to train Iraqis so they can do the hard work of democracy, is to give them a chance to defend their country, which is precisely what we're doing."
2004-10-13,BUSH,Rep,"We'll have 125,000 troops trained by the end of this year."
2004-10-13,BUSH,Rep,"I remember going on an airplane in Bangor, Maine, to say thanks to the Reservists and Guard that were headed overseas from Tennessee and North Carolina and Georgia."
2004-10-13,BUSH,Rep,Some of them had been there before.
2004-10-13,BUSH,Rep,"The people I talked to, the spirits were high."
2004-10-13,BUSH,Rep,They didn't view their service as a backdoor draft.
2004-10-13,BUSH,Rep,They view their service as an opportunity to serve their country.
2004-10-13,BUSH,Rep,"My opponent, the Senator, talks about foreign policy."
2004-10-13,BUSH,Rep,"In our first debate, he proposed America pass a ""global test."" In order to defend ourselves, we have to get international approval."
2004-10-13,BUSH,Rep,That's one of the major differences we have about defending our country.
2004-10-13,BUSH,Rep,I work with allies.
2004-10-13,BUSH,Rep,I work with friends.
2004-10-13,BUSH,Rep,We'll continue to build strong coalitions.
2004-10-13,BUSH,Rep,But I will never turn over our national security decisions to leaders of other countries.
2004-10-13,BUSH,Rep,We'll be resolute.
2004-10-13,BUSH,Rep,"We'll be strong, and we will wage a comprehensive war against the terrorists."
2004-10-13,KERRY,Dem,I have never suggested a test where we turn over our security to any nation.
2004-10-13,KERRY,Dem,"In fact, I've said the opposite."
2004-10-13,KERRY,Dem,I will never turn the security of the United States over to any nation.
2004-10-13,KERRY,Dem,No nation will ever have a veto over us.
2004-10-13,KERRY,Dem,But I think it makes sense—I think most Americans in their guts know that we ought to pass a sort of truth standard.
2004-10-13,KERRY,Dem,"That's how you gain legitimacy with your own countrypeople, and that's how you gain legitimacy in the world."
2004-10-13,KERRY,Dem,But I will never fail to protect the United States of America.
2004-10-13,BUSH,Rep,"In 1990, there was a vast coalition put together to run Saddam Hussein out of Kuwait."
2004-10-13,BUSH,Rep,"The international community, the international world, said this is the right thing to do."
2004-10-13,BUSH,Rep,"But when it came time to authorize the use of force on the Senate floor, my opponent voted against the use of force."
2004-10-13,BUSH,Rep,"Apparently, you can't pass any test under his vision of the world."
2004-10-13,BUSH,Rep,"Actually, I made my intentions—I made my views clear."
2004-10-13,BUSH,Rep,"I did think we ought to extend the assault weapons ban and was told the fact that the bill was never going to move because Republicans and Democrats were against the assault weapon ban, people of both parties."
2004-10-13,BUSH,Rep,"Now, I believe law-abiding citizens ought to be able to own a gun."
2004-10-13,BUSH,Rep,I believe in background checks at gun shows or anywhere to make sure that guns don't get in the hands of people that shouldn't have them.
2004-10-13,BUSH,Rep,But the best way to protect our citizens from guns is to prosecute those who commit crimes with guns.
2004-10-13,BUSH,Rep,"And that's why, early in my administration, I called the Attorney General and the U.S."
2004-10-13,BUSH,Rep,"attorneys and said, ""Put together a task force all around the country to prosecute those who commit crime with guns."" And the prosecutions are up by about 68 percent, I believe is the number."
2004-10-13,BUSH,Rep,Neighborhoods are safer when we crack down on people who commit crimes with guns.
2004-10-13,BUSH,Rep,"To me, that's the best way to secure America."
2004-10-13,KERRY,Dem,I believe it was a failure of Presidential leadership not to reauthorize the assault weapons ban.
2004-10-13,KERRY,Dem,I am a hunter.
2004-10-13,KERRY,Dem,I'm a gun owner.
2004-10-13,KERRY,Dem,"I've been a hunter since I was a kid, 12, 13 years old."
2004-10-13,KERRY,Dem,"And I respect the second amendment, and I will not tamper with the second amendment."
2004-10-13,KERRY,Dem,But I'll tell you this.
2004-10-13,KERRY,Dem,I'm also a former law enforcement officer.
2004-10-13,KERRY,Dem,"I ran one of the largest district attorney offices in America, one of the 10 largest."
2004-10-13,KERRY,Dem,I've put people behind bars for the rest of their life.
2004-10-13,KERRY,Dem,I've broken up organized crime.
2004-10-13,KERRY,Dem,I know something about prosecuting.
2004-10-13,KERRY,Dem,And most of the law enforcement agencies in America wanted that assault weapons ban.
2004-10-13,KERRY,Dem,They don't want to go into a drug bust and be facing an AK-47.
2004-10-13,KERRY,Dem,"I was hunting in Iowa last year with the sheriff from one of the counties there, and he pointed to a house in back of us and said, ""See that house over there?"
2004-10-13,KERRY,Dem,"We just did a drug bust a week earlier, and the guy we arrested had an AK-47 lying on the bed right beside him."" Because of the President's decision today, law enforcement officers will walk into a place that will be more dangerous."
2004-10-13,KERRY,Dem,"Terrorists can now come into America and go to a gun show and, without even a background check, buy an assault weapon today."
2004-10-13,KERRY,Dem,"And that's what Usama bin Laden's handbook said, because we captured it in Afghanistan, and it encouraged them to do it."
2004-10-13,KERRY,Dem,So I believe America is less safe.
2004-10-13,KERRY,Dem,"If Tom DeLay or someone in the House said to me, ""Sorry, we don't have the votes,"" I'd have said, ""Then we're going to have a fight."" And I'd have taken it out to the country, and I'd have had every law enforcement officer in the country visit those Congressmen."
2004-10-13,KERRY,Dem,We'd have won what Bill Clinton won.
2004-10-13,KERRY,Dem,"No, Bob, regrettably, we have not moved far enough along."
2004-10-13,KERRY,Dem,And I regret to say that this administration has even blocked steps that could help us move further along.
2004-10-13,KERRY,Dem,I'll give you an example.
2004-10-13,KERRY,Dem,I'm the—I served on the Small Business Committee for a long time.
2004-10-13,KERRY,Dem,I was chairman of it once; now I'm the senior Democrat on it.
2004-10-13,KERRY,Dem,We used to—we have a goal there for minority set-aside programs to try to encourage ownership in the country.
2004-10-13,KERRY,Dem,They don't reach those goals.
2004-10-13,KERRY,Dem,They don't even fight to reach those goals.
2004-10-13,KERRY,Dem,They've tried to undo them.
2004-10-13,KERRY,Dem,"The fact is that in too many parts of our country, we still have discrimination, and affirmative action is not just something that applies to people of color."
2004-10-13,KERRY,Dem,Some people have a mistaken view of it in America.
2004-10-13,KERRY,Dem,It also is with respect to women.
2004-10-13,KERRY,Dem,It's with respect to other efforts to try to reach out and be inclusive in our country.
2004-10-13,KERRY,Dem,"I think that we have a long way to go, regrettably."
2004-10-13,KERRY,Dem,"If you look at what's happened, we've made progress; I want to say that at the same time."
2004-10-13,KERRY,Dem,"During the Clinton years, as you may recall, there was a fight over affirmative action."
2004-10-13,KERRY,Dem,"And there were many people, like myself, who opposed quotas, who felt there were places where it was overreaching."
2004-10-13,KERRY,Dem,"So we had a policy called ""mend it, don't end it."" We fixed it."
2004-10-13,KERRY,Dem,"And we fixed it for a reason, because there are too many people still in this country who feel the stark resistance of racism."
2004-10-13,KERRY,Dem,And so we have a distance to travel.
2004-10-13,KERRY,Dem,"As President, I will make certain we travel it."
2004-10-13,KERRY,Dem,"Now, let me just share something."
2004-10-13,KERRY,Dem,"This President is the first President ever, I think, not to meet with the NAACP."
2004-10-13,KERRY,Dem,This is a President who hasn't met with the Black Congressional Caucus.
2004-10-13,KERRY,Dem,This is a President who has not met with the civil rights leadership of our country.
2004-10-13,KERRY,Dem,"If a President doesn't reach out and bring people in and be inclusive, then how are we going to get over those barriers?"
2004-10-13,KERRY,Dem,"I see that as part of my job as President, and I'll make my best effort to do it."
2004-10-13,BUSH,Rep,"Well, first of all, it is just not true that I haven't met with the Black Congressional Caucus."
2004-10-13,BUSH,Rep,I met with the Black Congressional Caucus at the White House.
2004-10-13,BUSH,Rep,"And secondly, like my opponent, I don't agree we ought to have quotas—I agree, we shouldn't have quotas."
2004-10-13,BUSH,Rep,"But we ought to have an aggressive effort to make sure people are educated, to make sure when they get out of high school there's Pell grants available for them, which is what we've done."
2004-10-13,BUSH,Rep,We've expanded Pell grants by a million students.
2004-10-13,BUSH,Rep,"Do you realize, today in America, we spend $73 billion to help 10 million low- and middle-income families better afford college?"
2004-10-13,BUSH,Rep,"That's the access I believe is necessary, is to make sure every child learns to read, write, add, and subtract early, to be able to build on that education by going to college so they can start their careers with a college diploma."
2004-10-13,BUSH,Rep,"I believe the best way to help our small businesses is not only through small-business loans, which we have increased since I've been the President of the United States, but to unbundle Government contracts so people will have a chance to be able to bid and receive a contract to help get their business going."
2004-10-13,BUSH,Rep,Minority ownership of businesses are up because we created an environment for the entrepreneurial spirit to be strong.
2004-10-13,BUSH,Rep,I think—I believe part of a hopeful society is one in which somebody owns something.
